,age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
147,47.0,0.3333333333333333,583,2,1,495,0.0,258,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
148,34.0,0.3333333333333333,-271,2,1,90,0.0,252,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.7839015438284094
149,38.0,0.3333333333333333,304,2,1,238,0.0,214,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.618782765271083
150,38.0,0.6666666666666666,447,2,1,224,0.0,269,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
151,40.0,0.0,407,2,1,200,0.0,271,0.4054651081081644,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
152,56.0,0.3333333333333333,778,2,1,315,0.6931471805599453,208,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7839015438284094
153,36.0,0.3333333333333333,533,2,1,619,0.0,272,0.4054651081081644,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
154,56.0,0.3333333333333333,659,2,1,148,0.0,188,0.9162907318741551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.9255807787812478
155,37.0,0.3333333333333333,174,2,1,134,0.0,271,0.6931471805599453,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7839015438284094
156,53.0,0.3333333333333333,478,2,1,66,0.0,264,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
157,45.0,0.3333333333333333,-75,2,1,134,0.0,252,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
158,48.0,0.3333333333333333,51,2,1,90,0.0,262,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.618782765271083
159,47.0,0.3333333333333333,15,2,1,71,0.0,266,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0496554439415786
160,53.0,0.0,798,2,1,45,0.0,217,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
161,54.0,0.3333333333333333,534,2,1,165,0.0,188,1.0986122886681098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0496554439415786
162,38.0,0.3333333333333333,-196,2,1,60,0.0,271,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.618782765271083
163,54.0,0.3333333333333333,719,2,1,242,0.0,264,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
164,31.0,0.3333333333333333,442,2,1,69,0.0,270,0.6931471805599453,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
165,42.0,0.6666666666666666,336,2,1,142,1.791759469228055,195,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.4327007339340463
166,38.0,0.3333333333333333,8876,2,1,280,0.0,75,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.618782765271083
167,31.0,0.6666666666666666,5,2,1,75,0.0,206,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.618782765271083
168,26.0,0.6666666666666666,0,2,1,145,0.0,199,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.618782765271083
169,37.0,0.3333333333333333,10,2,1,164,0.0,250,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7839015438284094
170,38.0,0.3333333333333333,290,2,1,123,0.0,258,0.4054651081081644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
171,55.0,0.0,621,2,1,114,0.0,208,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.618782765271083
172,33.0,0.6666666666666666,474,2,1,62,0.0,179,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.9255807787812478
173,40.0,0.3333333333333333,504,2,1,96,0.0,266,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
174,34.0,0.3333333333333333,50,2,1,173,0.0,258,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
175,39.0,0.6666666666666666,-145,2,1,268,0.6931471805599453,196,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.9255807787812478
176,45.0,0.6666666666666666,474,2,1,190,1.3862943611198906,264,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1.3498032525374755
177,60.0,0.0,174,2,1,157,0.6931471805599453,252,0.4054651081081644,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.7839015438284094
178,57.0,0.3333333333333333,11,2,1,261,0.0,265,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9255807787812478
179,49.0,0.3333333333333333,359,2,1,231,0.6931471805599453,271,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
180,37.0,0.6666666666666666,59,2,1,319,0.0,213,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,0.618782765271083
181,48.0,0.3333333333333333,303,2,1,142,0.0,189,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,1.0496554439415786
182,49.0,0.6666666666666666,147,2,1,559,0.0,189,1.0986122886681098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0496554439415786
183,35.0,0.3333333333333333,630,2,1,134,0.0,271,0.6931471805599453,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
184,43.0,0.3333333333333333,1109,2,1,115,1.0986122886681098,264,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0496554439415786
185,48.0,0.3333333333333333,-535,2,1,115,0.6931471805599453,187,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.9255807787812478
186,43.0,0.3333333333333333,597,2,1,87,0.0,263,0.4054651081081644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
187,38.0,0.3333333333333333,103,2,1,159,0.0,187,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.9255807787812478
188,31.0,0.3333333333333333,783,2,1,221,0.6931471805599453,272,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7839015438284094
189,32.0,0.3333333333333333,453,2,1,544,0.0,269,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7839015438284094
190,37.0,0.3333333333333333,494,2,1,247,0.6931471805599453,269,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0496554439415786
191,60.0,0.3333333333333333,292,2,1,260,1.6094379124341003,195,1.0986122886681098,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.4327007339340463
192,32.0,0.6666666666666666,2004,2,1,141,0.0,75,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.618782765271083
193,37.0,0.6666666666666666,230,2,1,120,0.6931471805599453,272,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0.7839015438284094
194,45.0,0.3333333333333333,1214,2,1,150,0.6931471805599453,189,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.9255807787812478
195,35.0,0.6666666666666666,1526,2,1,236,0.6931471805599453,217,1.0986122886681098,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.1600209167967532
196,56.0,0.3333333333333333,5838,2,1,116,0.6931471805599453,230,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9255807787812478
197,31.0,0.3333333333333333,671,2,1,119,0.6931471805599453,175,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9255807787812478
198,57.0,0.3333333333333333,589,2,1,223,0.0,76,1.0986122886681098,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0496554439415786
199,29.0,0.3333333333333333,-498,2,1,99,1.0986122886681098,227,2.0794415416798357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.9252214149967561
200,38.0,0.3333333333333333,569,2,1,164,0.6931471805599453,272,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0.9255807787812478
201,34.0,0.3333333333333333,4,2,1,105,0.6931471805599453,263,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
202,42.0,0.6666666666666666,477,2,1,413,0.6931471805599453,242,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0496554439415786
203,53.0,0.3333333333333333,598,2,1,340,1.0986122886681098,264,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0496554439415786
